,group,varroa_count,sb,afb,nosema,abpv,bqcv,dwv,kv,vdv1
76,-0.17522555775284937,0.4922305489516547,1.2829988678330875,1.035381008366023,0.8254687465836773,2.723849830511876e-06,6.494437578209233e-06,0.1213487062655348,0.02775840323468998,0.009146308147987243
77,0.06706359358112467,7.960165384252102,-0.09261281489840438,-0.17103030785816317,1.0013338718120783,6.24480266812998e-05,0.0029187950291089926,0.33981983310336905,0.11293360639783971,0.13968163913084167
78,0.7905728393442757,2.7967520435401014,-0.15876479086252848,0.8282399857572337,0.41384626645773476,1.2502477460889034e-05,0.004747627540386563,0.25681372015411247,0.03609345860154708,0.02323125093976136
79,0.7307189601062586,5.7308286291903405,0.8239794564750045,0.0579385935881537,0.4668032349302482,9.153951549474285e-05,0.004645285087458696,0.025733152883688836,0.019837250025793344,0.07566074968443696
81,-0.06720097846985013,6.271306479855501,0.05053245252886829,0.9022776012396011,0.2368696048616427,6.306378381145599e-10,0.00782011748454979,0.11519856682095,0.013851129744140458,0.006866779514619932
83,0.9980307764703628,10.20781121095267,0.9400601683659744,-0.22706777150061128,0.5055725630971204,0.0010631571255829424,0.00740314462817597,0.009557658145399363,0.0023428626154389314,0.011650154826120621
84,1.0170437161318162,21.222447345830737,0.0778570794131862,-0.05906439234813379,0.6752229923384492,0.00037339629804775706,0.004971406329506477,0.02028195477277635,0.0008811556325499022,0.028209147519126954
85,-0.05112020100647002,1.8069817802828518,1.1079214390422003,0.5287336389128053,0.7616364682163378,0.0008997640581589821,0.004817424918333544,0.02376840740081624,0.03632645403746485,0.002970543533306952
86,1.0732874818854126,0.2206853361525432,1.0594041046255618,0.7528337888883478,0.41167096261340014,2.1014587117006372e-08,0.00984926202423778,0.003580403648435032,0.016289567878812958,0.051152169895114764
87,-0.04294447380854562,5.252603140283273,1.21108628050709,0.9457274073685149,0.5726257343564544,0.00045454786945391855,0.013392593311164398,0.11818457339626472,0.03880807495857341,0.031856330286545644
88,-0.02093916373118502,2.034420591917519,0.7903161647457893,0.05425203523736884,0.22325554479688825,3.549307177612985e-05,5.461178973450683e-06,0.033157788838669704,0.0022975105482394734,0.008421788022810168
89,0.7954696858700451,0.4919760982092092,0.1860954359593392,-0.07145368809793126,0.376788511950153,9.779749510862836e-05,0.004140457360350072,0.04824666920601186,0.01941083405354608,0.002890544729937374
90,0.36087322005476574,0.6268298842428188,1.1619624631300014,0.10991423831108876,0.7338743993627025,0.00015817925041456763,0.008888802582706678,0.03105118752835752,0.003721844066503063,0.0005170720478306053
91,0.8980903196171457,2.1168311154831696,0.8004154630100344,0.06880076526241431,0.4917928554891874,0.0005335172006370865,0.0005221185929887178,0.4528896484233569,0.13817601319846642,0.18541989344357523
92,-0.5560853123055277,26.74854900342621,1.0613503917699132,0.9253600278602566,0.13794181635638827,1.5776607540282963e-15,5.447105605040076e-06,0.2879753892927678,0.1385082950951615,0.3793119498513354
94,0.013060096954679473,0.022127681894031463,1.0358653356814491,0.9372935139430784,0.4483208022793982,0.002357872647232778,0.004360965998099046,0.005974220867590615,0.005555127066446569,0.0005853723923722063
95,0.09285552481048769,12.420158358318393,1.1372223178997682,1.0585679450743297,0.24272751488111696,0.0002415399170484618,0.0025805965458309617,0.036952489174964555,0.002847108219263746,0.029052097838984554
96,0.10050524002997868,0.8110882169885175,0.8201337572037892,1.1124017180959997,0.5770749528810002,0.00012632388052543668,0.027854691525031432,0.0020682380326229283,0.0014395410240431847,0.0005045494545689171
97,0.13810286022995677,9.599113700553781,0.8566899703855817,-0.34506694346457384,0.5158698339692993,5.572456862605324e-07,5.738647383070086e-06,0.010228258488058528,0.007525436815086074,0.00631941742209366
98,0.9125153585725949,0.6121627815947883,-0.05683446514018342,-0.32777127905787035,0.461842014882207,1.179392218963994e-06,0.023928400328754765,0.00033717954122275287,4.1816323577001396e-05,8.326171802317449e-05
99,0.8207064109667205,11.406175423312128,-0.18881257106983926,0.16423964284898268,0.20925704278903678,0.00014689547122300324,0.012773856100234241,0.1543513353338341,0.06390396297837174,0.0660703498056178
100,0.21453970922834537,5.831416343745477,0.957557127093982,0.2729014371240125,0.3365176592498085,0.0014990146513810592,0.0021306040717797153,0.15885911523024643,0.05045380218055043,0.18578016658841068
102,0.2054063964789701,6.828564484589223,0.9804355892935137,1.0265705048685663,0.2681944675522052,0.0007970317846658858,1.8908770672916403e-05,2.036811766812228e-05,4.4074966357071084e-05,0.0027735621327662848
103,1.0173251908055925,5.030372665655033,0.7728311636408647,-0.028042197071520777,0.598744980966507,0.014310382021616577,0.00735791489989895,0.17143972589428558,0.020421170613162426,0.02080777179078516
104,-0.2310570660221561,5.478725738220367,0.2766680231963918,-0.3520929489112086,1.089706493891716,5.385219756748491e-05,0.002032247985081,0.10122542421143081,0.00967792586619512,0.0038482741791087665
107,0.7616266622013224,13.851288973697189,-0.06441471945165264,-0.11969878243089457,0.40106738462927155,2.4160805509549634e-07,0.019711372228197813,0.0008371038391392236,4.6535890938392886e-05,0.0001666703438548961
108,1.1380485094907047,46.311458080387,0.8361982462264363,0.06594378860389176,0.20926331781124508,9.545893546461062e-07,0.0004270771736881997,0.010727954111638315,0.005843896855729837,0.04976995603495938
112,0.018176542075383315,19.472730972994103,0.9866190816836834,0.0824016801840805,0.30940723285711774,6.79626271292474e-05,0.00017357343564801845,0.031511783265586124,0.020763891310451078,0.13041626298542927
113,-0.05073169620591836,3.0005531743815568,-0.2890791649605421,0.3888596173245079,0.11622158187657675,2.6030648346120332e-06,0.016853328346157104,0.39763050448408266,0.20334060716459795,0.28645204067330743
114,0.3193289521377305,0.12677924104757904,0.8528602118965662,1.0994495309730636,0.21028954461127947,0.00019606967728928403,0.028932950599366344,0.29171090143410594,0.05399518008661136,0.18081772720206038
115,1.167544678089315,7.332311266128183,0.08468813487302808,0.3131828859822381,0.10880205819977909,2.532592102001796e-07,5.801796977920272e-06,0.004744335608501941,0.00022160698015297599,0.006087677289198844
116,0.22026198648983625,0.696372395655084,0.9089357259332232,1.2035882022001925,0.4861915230748429,2.76451081666907e-07,0.0024428963853714582,0.30449881146581753,0.19128346782849587,0.18109909017005385
117,0.30153262371997924,0.7859591142029265,0.8263339641154418,-0.1350994674183956,0.5811975819716702,0.0003154964639214766,0.015649083341608885,0.006682584260888577,0.0014565613297926982,0.005494764605278788
118,1.0597404619804882,0.7723544749327641,0.9874817915084554,0.2022788544831657,0.35866247597232614,0.001056008003961807,0.0025936849533392415,0.02337399546387254,0.0005954298663174713,0.01203210248395745
119,0.029245984308204735,8.26951703520397,0.7154152573859321,0.04237694266870172,0.05175630037956991,0.0003906191031259295,0.004970995284951441,0.09315391537583298,0.008288360581644338,0.027097052213445594
120,-0.017288639726591653,26.159555511939246,0.7346733782764524,-0.07621551982409741,1.1517163023664856,0.0005002009660627788,0.004826025414767821,0.0002249696480092489,1.269297867251154e-06,0.0008100019770911116
121,0.6101244013316803,7.926594947377984,1.0618486144606698,-0.059076863982791834,0.10644952411510344,0.000338674909678398,0.0001381121482691004,0.04820320052045759,0.016305732819827206,0.015091013134209911
122,0.2645517481560641,13.924377562003539,1.070068860670617,-0.14832924065722222,0.47311960001860554,0.001518059856503508,0.0074824404476611425,0.014655509343007538,0.0012629338752553996,0.009354529030360282
123,-0.06697847631880709,9.738783445512901,0.994810362475181,-0.054658256979054326,0.9066568371372261,0.0016592894276085562,0.023894591158332288,0.1119029785069772,0.028898092898671953,0.09955701178605865
128,0.7540869499576757,8.760070882297546,0.9739182837138364,0.02667073996067393,0.9964220993860192,6.895885730568446e-07,0.015778150941820872,0.2090716368945293,0.0446996636475858,0.051054052023327044
129,0.9789740304376319,15.841642335321591,-0.18879880669739443,-0.17875745749415156,0.7921223336850595,4.02379583114874e-06,0.00017708448340396504,0.1281384053266197,0.01714796069280605,0.07250935090194997
130,0.19114596092268213,0.3072275298009117,1.1261199372194777,0.1362674400931918,0.16015020575569944,1.3016569967560832e-05,0.013185249229944813,0.26601475519535817,0.026623070742282817,0.07476017628264273
131,0.41141261338795426,1.4103381083484623,0.7825657655537474,1.2605467409400348,0.35970798429800144,0.000579051081113428,0.014834890090795983,0.04287029475578272,0.010756604266330452,0.009951086973800363
132,1.0609999119237774,15.773225154503773,1.0755171728534356,-0.030572782019549702,0.12403094870828968,2.056709247162068e-07,0.0019097610493784898,0.27319972656903085,0.060214555523495146,0.15611391341965122
133,0.7858608822304075,0.47653933952243677,-0.30577565898219505,0.10204612483070397,0.43416020394205296,0.0003613159282371368,0.012518513535436829,0.36200310346924014,0.12883017136622096,0.2831819604342529
135,0.2461181633782527,3.372726427274799,1.2016430801542612,0.04876915433038935,0.4089014191738054,0.0005222074694533787,0.014030847093301784,0.09296667841727257,0.028247361116215865,0.003800411951277624
140,-0.055500238946478646,1.125098718509531,0.29844800095080254,-0.18263422553334943,0.45881293548937463,0.00011327200554319972,0.027276088520908067,0.0016300630700759903,0.0002608966092291966,0.0012668100418623848
142,0.20006196601765033,4.931600430909039,1.158348841529198,1.0568589640549562,0.32012622417763803,0.0008904310293269916,0.024461706848991526,0.013261228031317882,0.0008262427421107181,0.035667787751818704
144,-0.029257220892751356,8.463374525737747,0.09617022040186912,-0.1546630183152182,0.6599405329908471,5.023533209039324e-05,0.0034314141418411957,0.25234949406286133,0.08856434560270074,0.19145335944210198
145,1.0771739414557917,3.0361241891145916,1.1019012864558595,-0.07551045099964003,0.6982409059524131,0.0033551182090608275,0.02484032671920934,0.08924115928152236,0.08919594117127808,0.282497958867172
146,-0.08589664313114868,3.5957624648301696,1.112218327654538,0.7806026955008821,0.042338584298516724,1.0605348471972092e-05,6.654035393308528e-05,0.005356761816847413,0.0018358984083103607,0.003979569428880858
147,0.8846668626437919,0.03978177259678027,0.31139557997522205,0.9610522755083722,0.30581477015428,0.00037648772756398535,0.0003690111107717338,0.06268890968129313,0.009750114801890353,0.028364722098295214
148,1.1277215842776576,2.123547259699383,-0.37232910355118093,0.07690117444192468,0.251043418883744,0.0007653124241164454,0.030402355738657856,0.010181413007608534,0.005169611931328378,0.020171189272369657
149,1.0836497509279213,0.49068774638160656,0.32278813007654306,0.8611178938586092,0.7358808436763469,1.8784157599025693e-05,0.013620497191553714,0.05980997679242841,0.019403929108108137,0.03648301342267547
151,0.8692082016893349,48.353832303288,1.3873907101648146,0.8069701431105512,0.7123632138619802,0.0007074851694558029,0.00366676159960753,0.018764894134367233,0.0037020785221359266,0.015775219436584473
152,-0.19295857319997545,3.8619532322850847,0.05072448663750137,-0.1228664993278501,0.18363352113762021,3.819896536744953e-12,0.013475421451563076,0.3002781104616772,0.1663210912919133,0.23720783236355547
153,-0.3633609574887416,19.023183263496094,0.7305571734978775,-0.19423899581597182,0.31750712694409533,0.00040859013637897665,0.0025611851967388384,0.3703108264351064,0.07592365684301623,0.09180495907601847
154,-0.41933522701177395,25.596485931820144,1.4972850470699928,1.189614250553726,0.29367718151283106,0.00010456680432446326,6.280187063715586e-06,0.0032394137299949664,0.0265662139202223,0.0013251217691691354
155,0.13919865916507684,55.717222458013865,0.9602630438175515,-0.05247541324316579,0.13082904411396193,0.00022289113241793238,8.595844624435398e-06,0.04636040628322577,0.04421417944434526,0.11896879414797862
156,-0.10887164510137952,34.55082937887556,1.076660259085081,1.2213858902677301,0.4285384555208309,8.187386042095571e-07,0.0006210684766320299,0.10270334074106165,0.004761399160346079,0.024064297258041798
158,-0.1478471231087498,17.944111762531836,0.9023639840859536,0.10423358947301682,0.017806554548262132,0.0008018207502397824,9.187911708031917e-05,0.008909313309995871,0.011447959764266557,0.006691160142047189
159,0.8808316782678686,7.41503289466858,0.9606082365641082,0.6321459382454782,0.16776995569368966,0.00027230138463949096,0.009404141843147192,0.003971826867153689,0.0006984534942136854,0.002418267512780634
161,-0.20468354359650925,6.070825652313674,0.8715284115778708,-0.08181916951194815,0.7318783796500117,0.0006969038942709788,0.0012794328193685657,0.26243331337556,0.09040200862539587,0.20746864479732696
163,-0.22071373611562742,8.272036924947479,0.12688734458902196,1.0882693143501792,0.6437532935690804,4.6383759243994886e-10,0.010413328997011142,0.23844684937507266,0.03366120236875535,0.029320183621218732
164,0.1428288235319343,0.733418410203286,0.9884174391239688,0.7871185110723417,0.15629142620867953,1.8662176348957e-05,0.00025996363147371543,0.07333027953921822,0.021415581680324657,0.011303906006195031
165,0.13305517334186176,27.587773205575903,1.102262815206536,1.302345041361972,1.0072301209053691,0.0018927367273169824,0.013876937982446816,0.3019142811281381,0.11048251964647773,0.16453272021564916
166,0.9176684728683031,26.638138852907435,-0.17813264502606707,0.11715528902965486,0.3930515222486726,0.00022069197767308373,0.0008098398630634798,0.2497161054143988,0.08169439278552412,0.19355613345392494
167,0.001788202959524797,16.834182224806842,1.0249045634551148,0.9697596745921588,0.24123729549575945,1.946234427570708e-06,3.101013617934357e-05,0.013866031701086613,0.0047815433650307305,0.0006954328511763657
168,-0.16646666909560817,3.572707150021959,0.09129204420163446,-0.23554929762115495,0.23906209079040894,0.0002848512481415843,0.00010545256137841258,0.04776385237559143,0.022539838418032487,0.023183304638688448
169,-0.3313712891402806,54.56473859630779,1.0627161714059121,0.15033912768041566,0.19560389592789362,3.342617822184869e-07,7.712329207642803e-05,0.03834421989693395,0.03373263367553604,0.08619902283532872
170,0.14150041764077523,8.254866177665205,0.8644675611313861,0.3027955220038123,0.05889912723744717,2.610408127068015e-05,0.00037373000363673855,0.05344909304976218,0.004390577744228486,0.033195989068817336
172,1.1525599881082862,9.661354952333463,1.0447696334542784,-0.1357654740596457,0.5719614097166937,3.5670560584418896e-06,1.617222894410051e-05,0.0029247241435677467,4.943506496107126e-05,0.013845489906616567
173,1.0487763875273286,1.692692218612554,0.8035757887501123,0.34272321930315475,0.7064985398315125,0.0005799158251891149,0.0017421074124980942,0.0034068298006681773,0.0002131012611605125,0.0009997573955730851
174,0.993426770567155,6.037557517892558,1.0302530899677858,-0.0292396577763719,0.082196542110268,0.00024011016003640568,0.00010232506243782099,0.14142039192920178,0.011949846501803425,0.031462668229557365
175,-0.10758809013915187,14.327126567819931,0.8726479207375879,0.9435032046722517,0.18013551968488556,6.673613376634176e-08,0.00010144581685860094,0.025926955336727567,0.04606550105084286,0.003895007831933516
176,0.9174480704032103,1.1287298644473838,1.0195134855350472,0.7576323553352213,0.7000651296715199,0.0009224028937933245,0.01296307728799279,1.3933118173258155e-05,2.818097617947127e-07,9.35265258305763e-05
178,-0.3961551861077026,10.012172636466032,1.2649355639882078,0.6571408936068623,0.004935009615760544,0.002926213578783627,0.01965451818218862,0.26486992277951027,0.1957184242963366,0.12827177774993578
185,0.035989497806819114,0.5272204048243948,1.3256770612705582,1.028362473042034,0.7559689067528361,2.5665805104203307e-08,0.0013436909130498799,0.030069996593979516,0.009975748767189775,0.008579366938410502
186,-0.1414972068636243,4.250963431963713,0.857005862457412,0.016608275707796823,0.22157883308896764,0.000655787699484664,0.008799607909341391,0.0015613218000502952,0.0005935349630532757,0.005866450192331277
187,1.0598825869291069,0.4655623878146239,-0.23108662848548656,-0.47709307554241,0.36209464366952704,3.3981271552125087e-07,1.5466187754097135e-05,0.025362491991656126,0.0006757839658950957,0.01294993551001271
189,0.3344051941037691,8.693620878040141,0.5562615180406805,-0.07851086621892199,0.502582815468099,0.002853226407758089,0.023622402846175946,0.08029634680654177,0.005954912374510452,0.03639175405010603
192,-0.07737780089616163,5.879760041744086,0.9911724966480466,-0.06608361408899843,0.9122575773916138,5.598743549865033e-06,5.810810904449026e-06,0.026515633087987694,0.001788434091246262,0.006035583300649342
193,-0.42654304900802015,21.42003493441355,1.2352474706132173,-0.11579298256360814,1.09733763297734,8.378383776739998e-05,0.0012908923000166243,0.3024188644602358,0.1643894317854984,0.09394355857536933
194,-0.024543881888345196,12.081401813530462,0.16385478992001656,-0.16934574125902224,0.05166259524465319,0.000758348408187845,0.02007079997920773,0.02361049643315943,0.03151121464938706,0.07568310771156865
195,0.038785274977772635,2.6008375723911863,0.905929078834112,0.0780092146533557,0.17929008163713125,6.489185304761885e-06,0.001563553664869813,0.11072648453070515,0.006645786462774903,0.024640333033199565
196,1.29405211035527,1.6685668040760873,0.2238649687489537,0.34376098175860076,0.026894068396929316,0.0004776862573032867,0.0021257419797873663,0.0017080649414692062,0.00011936156688032092,0.005506377287768152
198,0.5853947903046385,10.815831082201676,0.9852131523011667,-0.23725701531025012,0.4251547866261137,1.2889862401496863e-06,0.005117352221210548,0.27425848811625586,0.03029317973303433,0.16018674042125097
199,0.10900196959504539,18.313717515901097,1.0093942827527775,0.9553514334399722,0.2766288585979604,7.482854997682237e-09,0.0029541409875939754,0.44696327803652636,0.18230877644499208,0.25240618481073984
200,-0.006692143238388719,26.399094629694588,-0.02701959574150548,0.9591812802442844,0.16755721172899526,0.0010897778336344916,0.008304670015918968,0.09987151581029896,0.039590400887859825,0.015367832918488799
201,0.22606287882042622,0.12421865969056524,0.653881075379049,-0.06292327233015273,0.5524143497933555,2.8562797817658273e-15,0.00023730873945238627,0.09000228225361662,0.023537699003979173,0.09815704233583572
203,0.06564259552282142,8.026293717927913,0.1728754308785691,-0.1277458091953911,0.09077625829465782,0.0014260617980801698,0.0007369239121163263,0.038334170657206484,0.021813715946374265,0.036205759006450344
204,1.1729743013542226,7.6192353924964085,0.9600299862064269,0.130636868014896,0.3846896848459755,0.0001999437989568983,0.008223867691011412,0.018713139303100326,0.0008959653562595465,0.024953843176219875
206,1.0403462194180761,6.186501253114972,-0.06942067009696809,0.2656707993282431,0.4403618477869829,2.7517181243340175e-12,0.0007007269341644027,0.1233623722841874,0.0954430077884036,0.1990476253387736
207,0.9873286509189763,8.85346482186628,0.886999154235933,1.0864559828877605,0.5386236082255136,0.00026480015535533367,0.013362615133090313,3.252551396561108e-05,1.1130078039080698e-05,2.169083977507237e-05
